id,X,Y,classLabel
401,-2.7954837073400003,2.97542535964,1
144,-2.77712197958,2.61525859292,1
123,-2.75957962535,2.99656241366,1
75,-2.75848986611,3.25898752629,1
260,-2.72511297606,2.93157622695,1
143,-2.71483678851,2.9649059312,1
53,-2.70452181101,2.85435723391,1
494,-2.69598838291,2.61793523993,1
160,-2.68513204715,3.0262082128099994,1
190,-2.68392698454,2.20746521489,1
19,-2.67828449793,2.53636134746,1
352,-2.67067499241,2.73727560254,1
414,-2.64558183804,2.76688141334,1
151,-2.64119544591,2.50989901037,1
407,-2.6365289108,2.20560987668,1
311,-2.62647066258,2.7842175990400007,1
211,-2.62301576287,2.19002078731,1
33,-2.61940943781,3.2364178426700003,1
378,-2.59368194656,2.99956598383,1
284,-2.53238474773,2.46613085406,1
78,-2.51541501212,2.4175075514900004,1
198,-2.50980957815,2.34193822011,1
195,-2.49582636035,2.29072630014,1
208,-2.47602232865,2.66216295402,1
24,-2.47007903762,2.32069235228,1
109,-2.46178515656,1.9847829591900004,1
319,-2.45004223456,1.87998637253,1
497,-2.4222078982900004,2.14125927843,1
437,-2.41659038917,2.3196660808700003,1
289,-2.41267092027,2.28193331018,1
23,-2.40744107202,2.2050706526700004,1
326,-2.3959715862,2.6240897493,1
133,-2.38326214009,1.58653325716,1
286,-2.35673214716,2.29722804676,1
34,-2.35287616162,2.30268758059,1
447,-2.35006699295,2.92470103968,1
366,-2.3383322143000003,2.08264640399,1
68,-2.3251144048,2.12800942236,1
460,-2.3025431191,1.93501533273,1
131,-2.26135677358,2.34311480739,1
219,-2.25455759377,2.70948997571,1
281,-2.248147256,2.23148225782,1
69,-2.23656983866,2.09378866683,1
280,-2.2156611886400004,2.21058156432,1
456,-2.20790167552,1.66267916653,1
431,-2.20461460485,1.84772369929,1
365,-2.20224637465,1.98300591644,1
290,-2.19731999476,2.23112745983,1
483,-2.19022971082,1.74548277909,1
436,-2.17669379926,2.05334819261,1
306,-2.1647906641,1.89356690591,1
242,-2.1631253416900003,1.92908975784,1
184,-2.15845996937,1.95351530992,1
37,-2.12527273911,1.4656150914,1
443,-2.12200842261,2.27954882063,1
239,-2.10748984145,2.41256935298,1
224,-2.10229566267,2.3517286304,1
21,-2.06118124598,2.21236987063,1
480,-2.0385360401,1.1264758795,1
89,-2.0315542005,1.56141415625,1
107,-2.0154855001400005,1.6081579606,1
95,-1.98964255639,1.93845877098,1
91,-1.95448441689,1.7106860142700002,1
489,-1.94819368799,1.86985409208,1
36,-1.93915685508,1.4100669100799998,1
376,-1.93766509238,1.92201812499,1
199,-1.90078007867,1.87567536241,1
240,-1.86606300748,1.19764881458,1
433,-1.84320874378,2.11996253078,1
99,-1.8430120801,2.21537070758,1
145,-1.82100738181,1.49649943518,1
274,-1.78160052975,1.74856832363,1
332,-1.70052594389,1.50276020916,1
167,-1.69337033623,1.21777425661,1
27,-1.6544866338600002,1.08874508858,1
83,-1.62360210051,1.4663621882299998,1
10,-1.56401309371,0.6849377394480001,1
70,-1.5587931786700002,1.00399803019,1
441,-1.5438648758200002,1.08599952503,1
279,-1.4917019263999998,1.30683891874,1
442,-1.45163011987,1.81017594322,1
186,-1.44783849663,1.37872985681,1
117,-1.39576874819,0.278521077193,1
296,-1.39129041562,1.54055816564,1
256,-1.36680354458,1.4389608237600002,1
7,-1.29391257601,0.294290351587,1
227,-1.13859135213,0.8571046624519999,1
413,-0.895051452991,1.3641926642299995,2
204,-0.5833421083079999,1.20152035841,2
446,-0.531756370918,1.18607658462,2
398,-0.311211088821,0.971254145806,2
54,-0.25466237071,1.04938106176,2
29,-0.219247603138,0.3689527524970001,2
137,-0.17906439903700005,0.596984817981,2
20,-0.175380711838,0.634357576537,2
283,-0.153172914616,0.234547387837,2
112,-0.132633368575,0.536012461659,2
236,-0.0964590989166,0.171650878285,2
241,-0.06908312313869999,0.956325536337,2
427,-0.0551571313958,1.0347475591700002,2
257,-0.0165912642072,0.937719222797,2
76,-0.00998813825331,0.244965859449,2
207,0.021965312963200003,0.300434556012,2
292,0.0258026279569,0.07084680016039999,2
382,0.0960671402554,0.286373390165,2
335,0.111976198592,0.386779268707,2
158,0.17630580072500002,-0.369878054613,2
363,0.179188989078,0.4994799687830001,2
384,0.183760443109,0.781589345447,2
42,0.184091420857,0.446489530363,2
476,0.202027816727,-0.206232564736,2
173,0.220341555119,0.0838369862518,2
246,0.229538313826,0.311241313413,2
223,0.25844707143,-0.0312565817482,2
307,0.274700716308,0.467483269402,2
322,0.280524309278,-0.0531541588556,2
305,0.28364172835,0.371480061211,2
139,0.296222157161,-0.293929926073,2
397,0.296542819069,0.423765110722,2
364,0.31831186446,-0.352098227376,2
1,0.35978843983900005,-0.33760978091300003,2
492,0.374613732667,-0.06866402234749999,2
230,0.389820338923,0.0231466490405,2
271,0.415954006207,-0.144049861571,2
303,0.438245958707,-0.495343907537,2
355,0.440931331687,0.26375482796,2
174,0.451539959778,-0.490693480905,2
491,0.464952936197,-0.7571253177189999,2
31,0.465871228105,0.0153420950654,2
297,0.468244364045,-0.315497170561,2
26,0.477408107561,-0.345109041481,2
47,0.508824266633,-0.17024188859900002,2
336,0.529230475358,-0.524363579331,2
455,0.545861606547,-0.390766143979,2
104,0.558006331515,-0.447893262333,2
82,0.571843726221,0.00947132071998,2
359,0.575964983684,-0.268064752757,2
486,0.57875500259,-0.369097065802,2
478,0.58246431762,-0.216845740013,2
77,0.602035517885,0.306840569598,2
150,0.620898922696,-0.376894828755,2
88,0.645583617313,-0.525375065349,2
261,0.647872166716,-0.409460994144,2
67,0.664427613652,-0.161075684334,2
182,0.670880021784,-0.0301635418358,2
475,0.672699396557,-0.383323322048,2
344,0.675094935763,-0.526715111813,2
72,0.689987096291,-0.332779337065,2
331,0.7014887127230001,-0.489100922954,2
435,0.718209560045,-0.399474044686,2
134,0.743512280591,-0.723274433602,2
371,0.771515115194,-0.8371877459370001,2
32,0.780273097422,-0.498000636788,2
57,0.78149913192,-0.644793979259,2
132,0.8215186738529999,-0.372169811377,2
353,0.827016438261,-0.07900528363739999,2
188,0.866451236659,-1.35900523095,2
50,0.866892979876,-0.989807727429,2
59,0.883784399106,-0.943380277759,2
329,0.886237128058,-0.34255001717,2
316,0.8954507094949999,-0.15586752961,2
154,0.908952692489,-1.16493053734,2
327,0.923804133325,-0.35842699624799995,2
178,0.930628500706,-0.450434021643,2
499,0.93287368331,-0.6980432953899999,2
373,0.939455888312,-0.683294075591,2
318,0.97058016059,-1.25705640745,2
269,0.972156851104,-0.228375875777,2
468,0.972957638799,-1.1594152563700002,2
49,0.986317261841,-0.849262760451,2
417,0.990551806223,-1.05978819805,2
86,1.00710213117,-1.12387348896,2
79,1.00893563294,-1.06477036214,2
214,1.01375625496,-1.0706021958499998,2
146,1.01974320455,-0.932728684311,2
165,1.02922062406,-1.08147112106,2
375,1.03255800611,-0.788040682896,2
102,1.03640017211,-1.42645046838,2
285,1.05446511675,-0.584454143554,2
141,1.08194823288,-1.31105094262,2
400,1.09869002087,-1.17802431571,2
253,1.0989120704700002,-0.737402753296,2
15,1.1278477543,-1.16347107857,2
127,1.13129262635,-0.987412274231,2
247,1.14384578312,-0.75861346456,2
293,1.15054894718,-0.665926944536,2
106,1.18104510799,-0.8140178887999999,2
367,1.18863951964,-0.91943649574,2
267,1.19778094347,-1.20383950204,2
159,1.2148321253799998,-1.46678184107,2
84,1.22151319505,-1.01040185823,2
66,1.22940054332,-1.5164187455200002,2
462,1.24666247164,-0.893457916536,2
402,1.24699014346,-1.4211010013799998,2
334,1.25260490499,-1.05923912453,2
477,1.27641076344,-1.53771363111,2
265,1.31108554907,-1.10025462953,2
74,1.33900895844,-2.20141055706,2
171,1.34929393431,-1.07649105917,2
333,1.35646691863,-1.62997224683,2
85,1.38377483472,-1.57723224111,2
321,1.38847371868,-1.19347455645,2
415,1.40729679189,-1.51301251885,2
244,1.41289188511,-0.939436068881,2
356,1.43456268446,-0.758946305069,2
248,1.4358432440399995,-1.02864265764,2
394,1.43874819764,-0.949194842279,2
116,1.48415179997,-0.7534138315729999,2
404,1.50330406272,-1.33681407849,2
103,1.51161454537,-2.23435700608,2
360,1.5201157909600005,-1.4740798414899998,2
266,1.52377224744,-1.33419595521,2
457,1.52572086633,-1.02100381224,2
263,1.5312241561000002,-1.3955616417,2
128,1.5549131713799995,-1.38508877451,2
228,1.57835772564,-1.97771154931,2
6,1.57938030419,-1.54723713187,2
12,1.58137865057,-1.0731319344,2
387,1.59324575766,-1.2709031972,2
101,1.61249963428,-1.35051522924,2
18,1.62247304715,-1.71415768262,2
308,1.63587308634,-1.65337558722,2
168,1.67601090619,-2.813748721,2
377,1.6776426722600002,-2.52667870051,2
113,1.69892312224,-1.69124285279,2
235,1.711600773,-1.75375985005,2
48,1.71784415369,-2.00682461979,2
0,1.7302065002400002,-1.84865674907,2
451,1.74515861525,-1.90659213844,2
337,1.77567681717,-1.70941995637,2
461,1.7771360106999998,-1.24393571225,2
17,1.799828061,-1.45730325086,2
358,1.82523904973,-1.7117224085799998,2
350,1.84329859278,-1.5271550486,2
496,1.84349462014,-1.75856390718,2
62,1.85491887772,-1.8143849417,2
213,1.87249082865,-1.9223378014,2
472,1.88756523816,-2.0070648437900003,2
425,1.89478234792,-2.07428357794,2
56,1.89775945336,-2.08014193441,2
61,1.9407034293,-2.07895210604,2
466,1.94381320756,-1.21180577394,2
416,1.97940004908,-2.27561687273,2
409,2.0376612857,-2.05070527929,2
342,2.0652778954700004,-2.50646809392,2
111,2.12433150967,-2.56354140024,2
87,2.12462423909,-2.15304608443,2
469,2.2029015534900003,-2.3675678117500003,2
164,2.21061755705,-2.45871656757,2
369,2.24752183423,-2.29668407726,2
3,2.38685572393,-2.842994669,2
448,2.45484716749,-2.53125551591,2
45,2.72040689762,-3.15018912797,2
