id,X,Y,classLabel
370,-2.9561517994,3.54258108861,1
395,-2.9438832592699997,3.10278659427,1
108,-2.9406854924799997,3.06815546079,1
179,-2.9389927384599996,3.11202708823,1
63,-2.93837416759,3.51765261546,1
393,-2.9376912919200002,3.25605714652,1
351,-2.92548949033,2.8900967032800002,1
372,-2.9209888791600003,3.26306737365,1
428,-2.91692505482,2.35477884088,1
272,-2.91550372566,3.00114935686,1
162,-2.90771796254,2.85563807175,1
212,-2.9059858650800003,2.7564853220499996,1
408,-2.9028288080299998,3.24116392818,1
229,-2.8697878600999998,2.79978029325,1
5,-2.85317501715,2.7120630723500003,1
38,-2.83296569814,2.55382946229,1
403,-2.8258518805299997,2.75140804415,1
25,-2.8206926531200005,3.12211889625,1
209,-2.81465624908,3.1150518148299997,1
401,-2.7954837073400003,2.97542535964,1
144,-2.77712197958,2.61525859292,1
123,-2.7595796253500002,2.99656241366,1
75,-2.75848986611,3.25898752629,1
260,-2.72511297606,2.93157622695,1
143,-2.71483678851,2.9649059312,1
53,-2.70452181101,2.8543572339099996,1
494,-2.69598838291,2.61793523993,1
160,-2.6851320471499998,3.0262082128099994,1
190,-2.6839269845400002,2.20746521489,1
19,-2.67828449793,2.5363613474599997,1
352,-2.67067499241,2.73727560254,1
414,-2.64558183804,2.7668814133399997,1
151,-2.6411954459099998,2.50989901037,1
407,-2.6365289108,2.2056098766799996,1
311,-2.62647066258,2.7842175990400007,1
211,-2.62301576287,2.19002078731,1
33,-2.61940943781,3.2364178426700003,1
378,-2.59368194656,2.99956598383,1
284,-2.53238474773,2.4661308540599998,1
78,-2.51541501212,2.4175075514900004,1
198,-2.50980957815,2.34193822011,1
195,-2.49582636035,2.2907263001400002,1
208,-2.47602232865,2.6621629540200002,1
24,-2.47007903762,2.32069235228,1
109,-2.46178515656,1.9847829591900004,1
319,-2.4500422345599997,1.87998637253,1
497,-2.4222078982900004,2.1412592784299997,1
437,-2.41659038917,2.3196660808700003,1
289,-2.41267092027,2.28193331018,1
23,-2.40744107202,2.2050706526700004,1
326,-2.3959715862,2.6240897493,1
133,-2.38326214009,1.58653325716,1
286,-2.35673214716,2.29722804676,1
34,-2.35287616162,2.3026875805900002,1
447,-2.35006699295,2.92470103968,1
366,-2.3383322143000003,2.08264640399,1
68,-2.3251144048,2.12800942236,1
460,-2.3025431191,1.93501533273,1
131,-2.2613567735799998,2.34311480739,1
219,-2.25455759377,2.70948997571,1
281,-2.2481472559999998,2.23148225782,1
69,-2.23656983866,2.09378866683,1
280,-2.2156611886400004,2.21058156432,1
456,-2.20790167552,1.66267916653,1
431,-2.20461460485,1.8477236992900001,1
365,-2.20224637465,1.9830059164400002,1
290,-2.19731999476,2.2311274598299997,1
483,-2.19022971082,1.74548277909,1
436,-2.17669379926,2.0533481926099997,1
306,-2.1647906641,1.89356690591,1
242,-2.1631253416900003,1.9290897578400001,1
184,-2.15845996937,1.9535153099200002,1
37,-2.1252727391099997,1.4656150914,1
443,-2.1220084226099996,2.27954882063,1
239,-2.10748984145,2.41256935298,1
224,-2.10229566267,2.3517286304,1
21,-2.06118124598,2.21236987063,1
480,-2.0385360401,1.1264758795,1
89,-2.0315542005,1.56141415625,1
107,-2.0154855001400005,1.6081579606,1
95,-1.9896425563900002,1.9384587709799999,1
91,-1.9544844168900002,1.7106860142700002,1
489,-1.9481936879900001,1.86985409208,1
36,-1.9391568550799998,1.4100669100799998,1
376,-1.93766509238,1.9220181249900001,1
199,-1.9007800786700002,1.87567536241,1
240,-1.86606300748,1.19764881458,1
433,-1.84320874378,2.1199625307799996,1
99,-1.8430120800999998,2.21537070758,1
145,-1.8210073818099999,1.49649943518,1
274,-1.78160052975,1.74856832363,1
332,-1.70052594389,1.50276020916,1
167,-1.6933703362299999,1.21777425661,1
27,-1.6544866338600002,1.0887450885799999,1
83,-1.62360210051,1.4663621882299998,1
10,-1.5640130937099999,0.6849377394480001,1
70,-1.5587931786700002,1.00399803019,1
441,-1.5438648758200002,1.0859995250299999,1
279,-1.4917019263999998,1.30683891874,1
442,-1.4516301198700001,1.81017594322,1
186,-1.44783849663,1.37872985681,1
296,-1.39129041562,1.54055816564,1
256,-1.36680354458,1.4389608237600002,1
227,-1.13859135213,0.8571046624519999,1
